Date,Rating,User,Review
"January 11, 2018",4,mona lisa," I really love this game. But, the one problem I have, is that it won't load when I'm connected to wifi. I have to turn it off and use my mobile data, to play it. I don't want to keep using my mobile data. Please fix this issue."
"December 22, 2017",4,Vanessa Klimek," The game is wonderful, but what use is that when you have frequent log in problems? Sometimes I can't get into the game, and often when I do get in, it keeps saying there was a log in issue and it won't save any of the changes I made to the game. The same goes for Flutter: Starlight, and if I have t...Full ReviewThe game is wonderful, but what use is that when you have frequent log in problems? Sometimes I can't get into the game, and often when I do get in, it keeps saying there was a log in issue and it won't save any of the changes I made to the game. The same goes for Flutter: Starlight, and if I have to leave this review on both games to get my point across, I will. Get your games in line, Runaway"
"December 23, 2017",3,Charlize Stratton," I think it's a great game and I love how adorable the caterpillars are and beautiful the butterflies are, however, I hate the fact that it cost so much honeydew to expand my little sanctuary. And then I can't hatch any more butterflies because I can't expand the sanctuary. It gets really annoying."
"December 29, 2017",2,miramichi 75, Game was good but now its glitchy. Eggs are taking 4 days to hatch...the countdown showed days hours and mins ...pretty hard to compete in the events  Can't collect from butterflies. They have had a 4 day timer..
"December 26, 2017",5,A. S.," I downloaded this game for my daughter but ended up playing myself!  I love it!   It is so very relaxing, the music just eases tension immediately.  It has enough activities to keep it fun and interesting, at a nice slow, easy, enjoyable pace.  You can play without purchase but you will want to spen...Full ReviewI downloaded this game for my daughter but ended up playing myself!  I love it!   It is so very relaxing, the music just eases tension immediately.  It has enough activities to keep it fun and interesting, at a nice slow, easy, enjoyable pace.  You can play without purchase but you will want to spend on this one.  The butterflies are so gorgeous and the animation is really great.  Not some corny click game, you can tell an artist put a lot of time into this game, one who is a definite butterfly enthusiast.  One of the most motivating parts of gameplay is getting prizes often through accomplishments.   I really like how generous they are.  It let's you experience more of the game so you can decide where to spend your money if you choose to pay to play.   I don't usually take the time to review but I did the first time this game asked me to, which was after about 7 days of game play!!!  Not every 7 seconds like some games.  Highly recommend.   To the dev's: thank you and great job!  Only one critique: I wish there was a confirmation button, like ""are you sure?"" and then ""yes"" or ""no"" buttons for the larger purchases in game.   My 4 yo son came over and started pointing to the wisp mother and he touched the screen bringing up the rush option and he touched the screen again and spent 25 of my hard earned Flutterbucks with 2 fast clicks.  Was so bummed.  He was totally thrilled though and loved catching the cute little wisp babies so that was worth it.  But with that and the pollen (be careful when you scroll if your screen is very sensitive as you can easily select an option you didn't mean to!) It would be really nice to have a chance to say ""oops"".  :)  Those things are not a big deal though and take away no stars!   5/5 all the way.  Classy, fun, relaxing.  Love it."
"December 29, 2017",4,Louise Hearty," I like the game - nice way to kill time with nice visuals and maybe learn a thing or two. What isn't so nice is when you make a purchase and what you purchased disappears. I bought a glowbug for the daily flutterbucks, closed and opened the game again a few minutes later and found that Doug had disa...Full ReviewI like the game - nice way to kill time with nice visuals and maybe learn a thing or two. What isn't so nice is when you make a purchase and what you purchased disappears. I bought a glowbug for the daily flutterbucks, closed and opened the game again a few minutes later and found that Doug had disappeared. He is not in my storage, he is not in my forest. What a waste of money."
"December 20, 2017",5,Linnea Weilacher," Interesting. I love butterflies. I used to catch them, let them go in my room and watch them fly all over my room.  This game is fascinating because I get to learn about different species of butterflies."
"December 18, 2017",5,Destiny Nieves," This game is amazing! I absolutely love it! I am a huge animal lover and I love all three of Runaway's games- from being peaceful to educational, their games are just wonderfully made. (Also, I had an idea: could you guys make a bird aviary one? I think that would be a great idea.) 😊"
"December 16, 2017",5,A Google user," I love this game, it makes me feel like a mom!!! Me; hatching, raising, and caring my baby butterflies!!! I play this everyday, although i must admit: the Florida tree snail is pretty annoying sometimes!!!"
"December 22, 2017",4,Aida Azani, i don't know why but it keeps logging in back while i was playing saying it was connection error whereas my internet connection is so good. it stressed me out as i was playing the game. please fix this
"December 22, 2017",3,Laraine Kuhn, I hate having to constantly redo things. I've re-cleared the same patch of leaves 5 times now. And I loose whatever other progress I have going as well. I've lost butterflies that I've hatched and progressed to adults multiple times because of this issue.
"December 17, 2017",3,Satria Arinto, I don't know why but I can't upgrade the blue flower to produce more pollen it's stuck at lvl 1
"December 22, 2017",5,AlphaFox64, Best and most relaxing game on the app store I highly recommend this and flutter starlight! But the underwater game would be much better if they just let you keep the fish just like in flutter.
"December 13, 2017",5,Lisa Walker," Cute, fun, easy to play. Takes a while to get established but once you get an egg layer, you can duplicate any butterfly."
"December 25, 2017",5,A Google user, I cant think of anything I dont like about this game. Other than its only online play. Or that it stops my playlist if I open it while listening to music
"January 2, 2018",5,Bowl OfRice," This game is so unique and fun, the real species are interesting to learn about, and the monthly events are just the right pace to keep things engaging but still manageable. A great relaxing time spender."
"December 20, 2017",3,mariai hrelec, I like this game but when I get to the part where it wants you to upgrade the flower it will not let me
"January 9, 2018",5,sweetnikky27, The watch a video does not work. It never loads the video
"December 19, 2017",4,VLT," Great game, but a pop up to confirm a flutterbuck-buy would be nice (looking at you, missclicked flower upgrade when i wanted to save for the bee)"
"December 24, 2017",4,Sarina Gruhn," I really like that we can catch wisps without real money but I'm extremely frustrated at the low rate of honeydew collecting. I can't raise butterflies or level without it, yet I can't get it either"
"December 19, 2017",2,A Google user, It made me mad after a while and I couldn't click the button.=(
"January 2, 2018",5,Tori Amos, Such a cute game! Very relaxing. Great for people who like to collect stuff. Customer support is very fast and helpful.
"January 11, 2018",5,Casey Ware," Ive been playing this game for years, never get bored of it"
"January 9, 2018",1,person person," I had a game on this on another account where all the leaves were cleared and I had older event butterflies ALL.OF IT IS GONE, WHAT THE ACTUAL FXXK"
"December 15, 2017",5,Arianna Hutchison, So cute and really relaxing   time killing to
"December 28, 2017",3,Ruksana Shah, BORING   You only have to grow the creatures
"December 20, 2017",2,Angele Blais," There is a glitch, cant upgrade the flowers"
"December 20, 2017",3,Elizabeth Tucker," I bought the starter pack and never received the pack. Love the game, I've always loved butterflies. I would like my money back or what I paid for."
"December 13, 2017",5,Stacy Brockway, Such a cute and fun game!
"December 30, 2017",5,A Google user, Relaxing and exciting.  There is always something to do and you never have to spend real money to get far in the game.
"December 21, 2017",4,Tysha Allen," Like the game, just wish it didn't require WiFi to play. As such I can't keep it."
"December 23, 2017",4,Maile Tucker," Videos are not loading from the snail. If the maker could fix that, that would be awesome, Thanks. It is a good game and relaxing."
"December 27, 2017",5,Olivia Medina," This is a very Fun, and relaxing game. I love the different butterflies, and how they include real information about them."
"January 3, 2018",5,Spy Boy, The game is really cool but their is login problem
"December 24, 2017",3,Pieter Kruger, It keeps logging out when I try to open the App. Fix it.
"July 8, 2018",5,jimin dirty water, still the cutest games i've ever played!💜💜💜
"December 23, 2017",3,David Stockhecke, Currently unplayable but normally love it.
"January 22, 2018",1,Angie Ly, I can't install it!!!!!!! F***you
"December 18, 2017",5,Nikki Lindsey," Beautiful, magical and relaxing!"
"December 25, 2017",2,Dawn Degidio, Game crashes constantly
"December 24, 2017",4,laurel patterson," Pretty flutterby's, a little slow"
"December 19, 2017",5,Diamond Star, It is so really lovely And I really really love it  The butterflynis so cute
"January 8, 2018",5,Alex M, I like the little guys that are little calupilers so cute.😍😃🤗
"December 22, 2017",5,RAHUL RAJ, Very very fant.. Game
"December 26, 2017",5,The Wick, Very fun little game.  It has some depth
"January 11, 2018",1,Casey-Jane Fenwick, Does not open.
"January 4, 2018",5,Lori Roesch, Love it can't stop playing
"December 21, 2017",5,Kay Ann Story, Love it so far. Cute game and love the educational side of it.
"January 6, 2018",4,Donna B," Enjoying it so far, still a rookie player 😊"
"January 10, 2018",4,A Google user, I really really like this game. It is very relaxing.
"January 5, 2018",5,A Google user, Love it !! But are these kinds of butterflies real ?
"December 25, 2017",5,A Google user, I like dis game very cool
"January 25, 2018",5,A Google user, Its a pretty fun addicting game
"December 26, 2017",5,Ladi Anjel, My favorite game so far
"December 28, 2017",5,Murray77 Grace, I'm really enjoying this game... I love it
"December 29, 2017",5,A Google user," Great game, lots of fun."
"December 18, 2017",5,Vishwas Deodhar, I 😍  it
"December 28, 2017",5,Beckie Hunt, I absolutely love this game
"December 16, 2017",4,Skharus, Good Game
"January 7, 2018",5,James Rogers, IT'S  SO CUTE
"December 21, 2017",5,Tenika Williams, Highly addictive!
"January 20, 2018",5,Guy Byrne, Great game!!!
"December 23, 2017",4,Nor Bahiyah, Wow
"January 7, 2018",5,Andrew May, A great game...
"December 24, 2017",5,Melissa Lemon, Cool sanctuary
"December 19, 2017",5,marmud buled, Beautiful game
"December 23, 2017",5,L I L A C S A K U R A, The best
"December 28, 2017",5,Brenda D Metz, Love it
"December 4, 2017",5,farhan ullah," Love the game. Very relaxing to play. My only concern is that i have fully expanded the forest and since new events come regularly, I have to sell my butterflies, which I dont like but have to do, to make space for new butterflies. It feels so sad. Please include more expansion spaces and/or make st...Full ReviewLove the game. Very relaxing to play. My only concern is that i have fully expanded the forest and since new events come regularly, I have to sell my butterflies, which I dont like but have to do, to make space for new butterflies. It feels so sad. Please include more expansion spaces and/or make storage costs cheaper."
"November 21, 2017",4,K Pitmon, I play three of your Runaway games and I like them all! This one isn't as good as Starlight though. The flowers are way way  harder to accumulate. I actually uninstalled the butterfly sanctuary for a while. I got frustrated knowing it will take forever to make sets. It's nice that you can fuse them ...Full ReviewI play three of your Runaway games and I like them all! This one isn't as good as Starlight though. The flowers are way way  harder to accumulate. I actually uninstalled the butterfly sanctuary for a while. I got frustrated knowing it will take forever to make sets. It's nice that you can fuse them for free though. All in all it's very beautiful and very relaxing.  And the support team is very good! Thanks!
"November 22, 2017",4,Sarah Elies, Cool game. But the flowers are so hard to get for the special event. I play all the time and still only have one of the special butterflies!
"December 14, 2017",1,Jim&Karmen Chastain," Why would this app need ANY INFORMATION ABOUT incoming calls and the number they originate from ? Or info about ANY INFORMATION pertaining to personal calls on my phone? Its invasive and I just deleted your app because of it, as much as I really liked the app. Y'all need to check your boundaries"
"November 25, 2017",3,Justin Hinz," Fun game. But, there comes a point where you have nothing to do but wait. There isn't motivation to keep the app open. I'm happy to have contributed to your game. Not sure what suggestions to make."
"December 6, 2017",1,Kayla Ridge, Great game until you start getting screwed out of your prizes and incentives. Not worth the hassle of the glitches
"December 7, 2017",5,Hilary Thomson, Really fun and addictive! The art is beautiful. Can't watch the snail videos but other than that everything works great
"December 1, 2017",5,Ever Green," The best game ever, very informative and colorful, and i like the almost monthly events, keep these littl' ones coming, however the rainforest would be better if i could expand more, and i would like to send butterflies to my Love"
"November 16, 2017",5,Melissa Owens, Love this game; it's so beautiful. the only downside is:  flutterbucks are TOO EXPENSIVE!!!
"December 12, 2017",4,Nathan Lietzke, The timers get long as an obvious ploy for inducing microtransactions.
"November 9, 2017",5,Jason Morris, I really love this game so much thank you flutter team
"November 27, 2017",5,July Dragon," I enjoy this game very much and it's addictive 😰😂 it's clever,sweet,and interesting."
"November 10, 2017",5,CJ Diffin, Flutter is beatiful and fun to play. Love the different butterflies from all over the world.
"December 10, 2017",4,cloud wave, is very good game but problem is i (still not)can't log in can you fixing?
"November 23, 2017",5,TimTDM Playz, If your checking out the ratings then listen to mine because i'm a YouTuber this game is sooooooo awesome.
"November 13, 2017",5,Raylon Maloy, you should make one about birds
"November 29, 2017",5,Denise Boswell, It needs more things
"December 2, 2017",4,Devanathan Rajasekar, I have been playing this beautiful game for almost a year now. Liked it a lot
"December 8, 2017",3,paisley jane, Overall good game but will close unexpectedly and will not save progress without connecting to Facebook.
"December 8, 2017",5,MaxaBillian, This game is very zen.
"November 17, 2017",2,Kaeyla Hibbs, I can't play
"December 23, 2017",4,Anna Marie, Find it to be addictive and educational graphics are awesome and all in all beautiful.
"November 28, 2017",5,Alyssa Davis, Very relaxing and learn a lot of cool facts about butterflies
"December 14, 2017",5,Tiara King, It is so cute and I have seen all
"December 10, 2017",5,Lisa Anthony, Very  calming and enjoyable. My mental yoga!
"November 28, 2017",5,Grateful Prayer, I enjoy learning about all the beautiful butterflies.
"December 20, 2017",5,Leonie Arendt, So much fun!
"November 27, 2017",5,Andy B, Its really fun and addictive
"December 12, 2017",5,Faith, It is fascinating
"December 11, 2017",5,Beckie Willis, AMAZING game!!!!  Graphics are spectacular!!!!
"December 2, 2017",4,Paula Adlington, It's great
"November 26, 2017",5,Rheanna Shockency, Love this game
"December 22, 2017",5,teresa baranowski, Hi it was good
"November 23, 2017",5,A Google user, Absolutely hooked
"December 23, 2017",5,Jacob L, Cool
"October 25, 2017",4,Diana Reid," Love this game, very relaxing. I do buy some of the stuff, very disappointed in some of the events that take place. If you go on often and receive so many wisps during an event, it seems like they penalize you by limiting the amount of wisps you can catch"
"October 15, 2017",4,Krystina Steigerwald," It's not as good as Starlight, but it's still pretty good. Only complaint is that it's harder to get enough coins and butterflies. I got both apps at the same time and I have more moths than butterflies."
"November 18, 2017",5,Sindhu Belliappa, Love this game... But there is one serious problem... Everytime flutter bucks are purchased it disappears immediately... Then need to write to the support team for help....
"October 23, 2017",5,Ashley Whitney," I love this game. I started out playing starlight (the moth version). That one is still my favorite, but I really like this one too! The moth/butterfly book is my favorite part. I like learning about all the different types."
"November 3, 2017",4,Neha Hanna, I really like it but as much as I like it It has some freezing issues and also I sometimes try 5 or 6 times before sucessfully play a video that's why I did not give this awesome game 5/5
"October 21, 2017",3,Ivan Lee Osbucan, I keep on getting error message and then it crashes. So I have to do everything again like harvest and missions.
"October 21, 2017",1,Jess Pratt, Good game.... When it works. 9 times out of 10 it won't load up.
"March 20, 2018",4,SamWam Pendergrass," The butterflies look like their real counterparts. I really enjoy it until it comes time for an update, then it just stops working for a week."
"October 27, 2017",4,Swedish Rose, Love love this game but having issues connecting to Facebook 😔
"October 14, 2017",5,Luz Celenia Garcia Morales, I love this game and I like it it's the best game ever I recommend this game not only for little girls but to everybody
"November 11, 2017",5,Tyler Gendron, This game is so fun and relaxing. I can't stop playing!
"October 22, 2017",4,Arima Drahnreb," Taps arw not very responsive for whisps, bugs and some other bonus items. This makes losing a lot of extras."
"October 16, 2017",1,Mukesh Kumar, Bad game ever ......takes so much time ......checking updates checking updates & checking updates........ Huh!!!!
"October 23, 2017",1,Trevor Anderson, I bought the bettle bank money and it didnt credited intk my account
"November 5, 2017",3,Teresa Douglas, It's alright but I don't have the money for the beetle bank to get my flutter bucks grrrrrr😣😣😣😣
"November 18, 2017",5,Annaliese Talmon, Is very educational so I love it a lot
"October 23, 2017",5,Jana Martini," Incredible! Educational, fun, and just challenging enough without being too complicated for relaxing fun."
"October 19, 2017",5,Pratima Sinha, It's a really time pass
"October 20, 2017",5,Dawn Deinema, Love it. And I am learning so much.
"November 7, 2017",4,Alicia Rubino," Cute game, lots of fun"
"November 1, 2017",5,Tristan Green, I love it so much !!!!!!!
"November 17, 2017",5,Oliver Soanes, I love it
"November 3, 2017",5,Brittnay Lowell, Love it
"October 20, 2017",5,McBride Family, Loved it
"November 5, 2017",4,Mark and Roxy Muller, fun
"September 18, 2017",5,Princes AV, This game is the best!! It's addictive and a great time passer. Its also very relaxing.  I can come home from a stressful day at school and play this game relax. I also like the idea that you can watch ads for dewdrops (I think types what they are). And the graphics are so beautiful and cute!😍😻
"September 4, 2017",4,Kerry fryer," Won't open at all on my S8, shame seems a really nice game to play on my tablet bit want it for my phone. EDIT 04/09 : it is now working on my phone and I love it! My only bad thing to say is it takes to long to earn honeydew to clear patches because that gets expensive very quickly 😕."
"August 29, 2017",1,Jadzia Forte," This game was awesome....untill this new update. Every single time I try to load this game, it says it has a problem loading the update and it won't let me on.... plz fix this because me and a lot of other players have worked really hard on it. If it starts working again I'll rate it 5 stars"
"August 30, 2017",4,Arinne Aletheya," I really do love this game, it's beautiful and relaxing. However, ever since the autumn event started I've been unable to play it. It starts downloading the new content and then stops, saying there's some kind of error."
"September 24, 2017",5,Who D. Knee, Such a BEAUTIFUL and educational game. I love to collect flowers and hatch new species. The caterpillars are darn near the cutest animated thing EVER! A game I will let my kids play anytime as it offers information and entertainment.... ADDICTED ADDICTED ADDICTED!!!!
"August 30, 2017",3,Felicia Gilley," I hate to leave a bad reveiw because i have played this game before and its amazing. However , i am trying to re download it and it wont open .. it keeps saying there is an error ."
"September 27, 2017",3,Ashley Davison," The flutterbucks are too expensive to utilize. It's a cute game, but I can't justify spending money here and there to push myself further along. Make them stretch further and I'd give this game 5 stars."
"September 2, 2017",5,Rhii-ane, Its great! But mine won' t open whenever I try to start it. Although even with the bugs or glitches its still a great game with relaxing music and a lot of activities to do.
"September 20, 2017",1,Anna Vozika," The game was working fine and then suddenly stopped connecting to the server. Tried everything, from updating Android to reinstalling the game. Wrote 3 letters, no any helpful answer from their support. Doesn't work both on my phone and tablet. Same goes for 2 other their games - can't connect to th...Full ReviewThe game was working fine and then suddenly stopped connecting to the server. Tried everything, from updating Android to reinstalling the game. Wrote 3 letters, no any helpful answer from their support. Doesn't work both on my phone and tablet. Same goes for 2 other their games - can't connect to the server. So many time was wasted on this piece of $#@# and now it's impossible to play."
"October 2, 2017",5,A Google user, Best game I have played. Please set only one thing which is the data should not be deleted 👍👍👍👍 if you set this I will rate it 5 stars Anyways thanks for reply
"August 31, 2017",4,Jessica McLaughlin, I enjoyed playing until the update. Now I am unable to play as an error keeps popping up and stopping the download right before game play.
"September 5, 2017",1,Tab Fan," Won't load, just freezes on 'game data loading complete' splash screen. Disappointed."
"September 7, 2017",5,Jennifer Nasario, Graphics are really good. Funny little bark bugs and leaf bugs pop up in random places to find. I just think its a nice game. For someone who likes peaceful slow paced game.
"October 3, 2017",2,Emma Charlett-Green," Sadly enough, the videos you can watch for a reward often don't work properly, often resulting in having to watch three entire videos to get just one reward finally for it. Please fix this, everything else is so wonderful it's sad it kinda ruins it"
"January 19, 2018",1,Cassandra Ferris," I loved this game until the update.  The update will not open on my kindle, the only device I have ever used to play this game. I have 70 hours and several purchases all for nothing..  Very disappointed"
"September 24, 2017",1,Eric Barr, Game stops working during an upgrade tutorial. Won't let the upgrade happen.
"August 29, 2017",5,Kimberly Lafferty, I have loved this game since it first came out but it recently updated and now it wont let me in my game if it keeps up i am about to delete it
"September 4, 2017",2,Hanahaki Sunflowers, BOOOOOOOORING!!!!! YOU BASICALLY JUST GET CATERPILLARS  AND MAKE THE  INTO THE SAME BUTTERFLY OVER AND OVER AGAIN!!!
"September 29, 2017",4,Rose Kelly," Lots of fun, but gets a little slow when you're waiting for things  (butterflies to come back from missions, to hatch, etc). Could use something to do in the down time."
"September 3, 2017",1,M Ardy Permana," I am very disappointed, because the connection quality is very bad, just two days to play, GT-P6200 stop playing now."
"September 19, 2017",2,Jacinta West, works great on phone but will not work work on tablet.  Disappointing to say the least.
"August 30, 2017",5,A Google user," Since this new uprade it won't load up. Please fix. I restarted, uninstalled, reinstalled. Still won't liad up"
"September 3, 2017",3,Hilary Howard, I had been playing a lot before it started crashing when I tried to open a cocoon. It makes the game nearly unplayable.
"August 30, 2017",3,Sue Bix, Game frozen. New event starts and now game won't open.  Forces loss?? Needs an immediate fix. Latest update has frozen the game.
"September 7, 2017",5,sinaj101, Love this game.  Shame Splash isn't near as fun. Getting ready to take Splash out.
"September 3, 2017",3,Geeta Kanda, It does not opens take alot of time to open . I downloaded ot forst time and was disappointed
"August 30, 2017",1,Tree Hugger," Since the last update, the game won't open. Keeps getting stuck on update 6. (Android.  Samsung A3)"
"October 13, 2017",4,Laura Wolf, Love the game. The small print is a bit difficult for me but I manage. It's worth playing.
"September 25, 2017",4,Princess cathryn Annalise Elizabeth Phantomhive, It won't let me upgrade the pollen flowers and I have enough flutterbucks too please fix it but other then that its a good game
"September 7, 2017",5,Savannah Chadwell," Love it! Beautiful graphics and sound effects! Calming music! Educational! Interesting! Plus, it doesn't constantly try to get you to buy stuff! 🖒🖒"
"September 26, 2017",3,Melissa Betts, I did like this game until I received a 100% epic flower and I am unable to place it to create a new butterfly. I am not sure why though.
"September 28, 2017",5,A Google user, Great game  Addictive Really awesome for time pass Best thing is that we learn about different species and many more.. Just loved it I recommend it to others too...
"September 18, 2017",5,Udonia Price, I just started playing and I love it already. It has such a variety of butterflies and it's also educating me about the different species. Would love if they did a game for other critters like spiders.
"September 4, 2017",1,Swarnendu Das, This is a very good game until it pops up notification saying upgrade flower but every time I press on upgrade button nothing happens and it stays same and the notification is not going away which is quite annoying.
"September 15, 2017",4,Jade Eagle, Beautiful and wonderful. It's addicting and relaxing. I would like to have a better understanding on how to attract the butterflies I want (perhaps a section in the menu to explain better). Also being able to zoom in on the encyclopedia would be nice.
"September 28, 2017",4,Liz Sellers," I love this game but a few days ago the video wheel does not always fully load or when it does, it will play a video then not pay out your reward."
"September 26, 2017",5,A Google user, Doesn't star up on the nook. Download but refuses to start. Played it on a tablet. I want it here too!!
"September 8, 2017",5,Emily Henderson," This game is perfect for coming home and relaxing. The ambiance, cute little sounds and beautiful graphics are so calming. Love it, love it, love it."
"October 12, 2017",1,Maya Venegas," Game wont load at all. Loading screen opens, says finding butterflies, then crashes. Disappointing."
"August 30, 2017",5,RoseysaysHI221 47," The game is amazing! But I can't play it anymore because of updates, they wont download."
"September 27, 2017",5,Kian S. Nuñez," Stunning as ever! Its both educational and relaxing,a jewel for a game that is fit for all ages.(BTW I've played this game so much since it was in Facebook)"
"August 31, 2017",5,moltres234," Update: I am back on and playing, it works guys after that update that wouldnt load"
"September 30, 2017",1,Michelle Spink, Didn't log in for a week or so. Tried to today and lost everything and it refuses to recover proper data. Deleting from my phone
"September 11, 2017",5,Jay Fairweather," Very simple, tranquil, no dedication required and a genuine joy to open from time to time, read up on the creatures and listen to the sounds. Theraputic."
"September 15, 2017",5,Terrianne Pieper, New update keeps kicking me out please fix it
"October 13, 2017",4,Teresa Chueh," Its addictive, only issue are the controls and some contents it gets laggy"
"September 15, 2017",5,Carol Moore, Absolutely love this game hada few issues at first but customer support was great with fixing the problem
"September 9, 2017",5,A Google user, It's a very beautiful game and very relaxing the only thing I don't like it's that the honeydew doesn't keep collecting when your not in the game but it's very nice 😊😊
"August 28, 2017",5,Laura Edkins, Dam it !!!! Have got really far and been playing this game for  years and now i cant download the updates.
"September 24, 2017",5,Ruby Edwards, I am a butterfly enthusiast anyway so this game was basically made for me! One of my top faves for sure! Thanks for creating this awesome game!
"October 10, 2017",4,Garry Pannell, It is a little slow needs a bit more things to do but very relaxing game to play.
"September 10, 2017",5,Em Harrison, I think it's lovely. Nice and soothing to take a few minutes time out with. This and the splash one are the only games on my phone.
"September 5, 2017",1,Nayana Hegde," Not nice,don't install this game"
"September 12, 2017",4,Jimin-sii, I tried getting in on my samsung galaxy s4 and it won't allow it used to work and i love the app plz fix this😢
"September 15, 2017",4,pyrostorm," Absolutely love this game, if you find the time and want, I think another game would complete this, perhaps about millipedes and/or beetles?"
"September 3, 2017",5,Deljo Askewe," This is such a good  game😄😄😄😄😄I love it!!!!!No glitches,and maybe some of the species take time for stuff  but who cares!!!It's still cute!!!😄😄😄"
"September 2, 2017",5,A Google user," Love the music! It is very soothing, the butterflies are lovely fluttering around. Very cute!"
"September 8, 2017",5,Rosemary Lovejoy, It sometimes glitches but I love this game
"September 9, 2017",5,Louisa Sopiandi, Very relaxing and it makes time pass way quicker than it should
"September 1, 2017",2,Naomi Flores, Help. It don't open at all
"September 15, 2017",4,Anthony the young, I really enjoy your game it has a beautiful concept and i hope you keep the updates coming
"October 14, 2017",5,Cassandra Knox, Ilove this game! I even got my mom playing too! Its very relaxing.
"September 5, 2017",1,Jie Ying Song," Can't collect pollen, can't pass tutorial"
"September 16, 2017",5,Unicorn boi, Its a great time killer
"September 7, 2017",1,andre carl, It says can't play game because I don't have any net work
"September 5, 2017",2,Tami F, I can't get on to the game but I wish I could
"August 29, 2017",5,Mohannad King 2020, I love this game very much  Because the moth are beautiful and the game is very fun
"September 2, 2017",1,Riya Joy, Its not working worst game
"October 8, 2017",5,Poonam Rani, Best game just like flutter starlight
"September 9, 2017",5,Jonathan Sopiandi, I loved this game
"September 15, 2017",5,llFaeryll, The events are fascinating. I am learning something new daily
"September 13, 2017",5,Melanie Wright, Love it but can't watch videos keeps kicking me off
"September 17, 2017",5,Sage Contess, Love the beautiful butterflies and the true facts and almost always something to do
"September 5, 2017",5,Kay Drury, I love it :-) its perfect.
"September 22, 2017",5,Myalla Ky, Can't connect to facebook
"September 17, 2017",5,G. Chandru," I liked this sooo much ,what a beautiful graphics and the butterflies cuteness"
"August 29, 2017",5,Susi S., Very relaxing & informative
"October 9, 2017",5,Kaarthika S, It's a great game for all nature lovers as well as kids  😊😊
"October 5, 2017",5,Shalunda Baldwin, Love this game so much. I could play it for hours and hours.
"September 14, 2017",5,Brian Howser, Its very addictive and is fun to play for hours at a time.
"October 3, 2017",5,Sydney Thomas, Such a cute and addictive game. Exactly what I love in a game.
"October 9, 2017",5,Sidney Howes, Live the colours  and the concept.  What a fun game.
"October 2, 2017",5,A Google user, I love this game 10000000/10
"October 5, 2017",5,Aarryn Evans, Its addicting and educational at the same time;)
"September 18, 2017",5,William Gillespie, Great app everyone should download
"October 20, 2017",5,Monique Beaton, Calms the mind
"September 1, 2017",3,A Google user, Takes a lot of time to start....
"September 10, 2017",5,Peggy SC Tan, Really like the graphics and information.
"September 11, 2017",5,Chloe Peterson, It keeps me calm.
"September 4, 2017",5,Stormy Scitern, It Is very good
"April 3, 2018",5,Anshuman Sood, This us a good games
"September 14, 2017",5,A Google user, Its cool and i like butterflies
"September 8, 2017",5,H R X Gamer, This is a cute and learning game
"September 10, 2017",5,Hsrish Yogi, No words to say😍😍😍😍😍😍
"October 13, 2017",5,Taina Williams, I love this game
"October 13, 2017",5,Jenn Godfrey, Cute fun. Relaxing.
"September 12, 2017",5,Taara n, Just love this game...
"August 31, 2017",3,Paula Dempsey-Lambert, Cute x
"October 2, 2017",5,A Google user, Very relaxing.
"September 7, 2017",5,Robert Khachatryan, Awesome!!
"September 10, 2017",5,Kate Flack, Love it!
"September 25, 2017",4,Madison Ibarra, It is fun
"September 23, 2017",5,Mahtab Ahmad, Lovely game
"October 11, 2017",5,sherry macdougal, Yes love it
"September 12, 2017",5,hinduu ism, Love it....😍
"September 5, 2017",5,kawaii cay, 😍😍😍😗😘😏😏😏😣😣 Foxx ^_^
"September 25, 2017",3,Rin Neko-Oni, Addictive
"September 19, 2017",5,Memer, Awesome
"October 19, 2017",5,Monica Perez, Addictive
"October 2, 2017",5,Jess Mccarthy, Lovely
"September 14, 2017",5,Penny Brown, Love it
"September 19, 2017",5,Zach Johnson, Awesome
"September 19, 2017",5,kirsty louise marriott, Brilliant
"August 12, 2017",2,Natalie Francis, IT WON'T OPEN. I've gotten pretty far in the game and all of a sudden the past few weeks the app won't open. The screen just turns black every time I try. All of my other apps work just fine soooo...
"August 31, 2017",5,Kimberly Walker," Amazing graphics!  Great game for when you need something mindless, just for relaxation.  This is a great wind down game!  It is also very addictive, once you begin encountering more objects to add.  ☺️"
"August 6, 2017",5,Kristen Hayner," Very relaxing!  Been plain a long time. My park is fully opened up and I don't have 1/2 my butterflys in the sactuary, most are in storage."
"August 8, 2017",3,Brandi Hyde, It continues to freeze at the incubator. I've tried to uninstall and reinstall and it just keeps freezing. I have the moth version and its working fine.
"August 14, 2017",4,Laura Palko," I love this game, but I wish there were more expansions for the forest. I want to keep playing, but I have no room for more butterflies... :("
"July 31, 2017",5,Alissa Sharp," The only issue I'm having is the game don't load, it stays on the opening screen, this happened 2 updates ago"
"August 26, 2017",3,Angalena Housand," Love playing this game. Hate that it stalls, and I have to reset my phone often."
"August 15, 2017",4,Ashritha," This game is really peaceful and has beautiful graphics and it is educational, it's one of my favorite games to play."
"August 27, 2017",2,BarnowlBowie," Redownloaded this game after ages. It looks great, but as soon as the actual play screen pops up, it freezes and crashes with an error message."
"August 9, 2017",1,Belinda Crutchfield, Is there an issue with the game on S8's. Ever since getting my new phone i get a black screen when i try to load the game.
